Title,Image url,Description,Page url,Item number,Page number,Answer
Flogging of Jesus,https://csmvs.in/wp-content/uploads/2024/04/L-82.2-108.jpg,"Flogging of Jesus
L 82.2/108
DESCRIPTION
Figures of Christ represented in scenes from the Passion (events leading to the death of Jesus) are an
essential part of Christian iconography. In Indo-Portuguese churches, statues generally wooden; representing the various stages of Passos or Passion of Christ became quite popular after the end of 16th century CE. These are flexible statues, used during the narration of the ‘Passion of Christ’ in the season of
Lent (the period in the Catholic liturgical calendar marking 40 days between Ash Wednesday to Easter
Sunday)
COLLECTION
Indian Decorative Art
OBJECT TYPE
Figurine
MATERIAL
Polychrome Wood
SCHOOLS/CULTURE/PERIOD
Indo Portuguese
TECHNIQUE
--
DATE
18th century CE
LOCATION
Goa",https://csmvs.in/collections/flogging-of-jesus/,11,1,"ChatGPT
ChatGPT
Here are some questions and answers based on the provided information:
Question: What are Passos or Passion of Christ statues, and when did they become popular in Indo-Portuguese churches?
Answer: Passos or Passion of Christ statues are wooden figures representing scenes from the Passion, which became popular in Indo-Portuguese churches after the end of the 16th century CE.
Question: What is the purpose of Passos statues in Indo-Portuguese churches"
Crucified Christ,https://csmvs.in/wp-content/uploads/2024/04/78.11.jpg,"Crucified Christ
78.11
DESCRIPTION
Crucifixes became, from 17th century CE onwards, an essential presence on Christian altars, especially in
India. Baroque influence can be seen in the treatment of the loin-cloths, which became highly elaborate,
suspended by a thick cord which barely brings the two ends of the material together
COLLECTION
Indian Decorative Art
OBJECT TYPE
Figurine
MATERIAL
Ivory
SCHOOLS/CULTURE/PERIOD
Indo Portuguese
TECHNIQUE
--
DATE
17th century CE
LOCATION
Goa",https://csmvs.in/collections/crucified-christ/,12,1,"ChatGPT
ChatGPT
Certainly! Here are some questions and answers based on the provided data:
Q: What is the significance of crucifixes on Christian altars from the 17th century CE onwards, particularly in India?
A: Crucifixes became an essential presence, indicating the influence of Baroque aesthetics, especially evident in the elaborate treatment of loin-cloths suspended by a thick cord.
Q: What material was commonly used for the Crucified Christ figurines in Goa during the 17th century CE?
A: Ivory was commonly used for creating Crucified Christ figurines in Goa during the 17th century CE.
Q: How would you describe the cultural influence reflected in the Crucified Christ figurines found in Goa during the 17th century CE?
A: The Crucified Christ figurines in Goa during the 17th century CE reflect an Indo-Portuguese cultural influence.
Q: What specific artistic period influenced the treatment of loin-cloths in the Crucified Christ figurines found in Goa during the 17th century CE?
A: The Baroque artistic period influenced the treatment of loin-cloths, which became highly elaborate, with a thick cord barely bringing the two ends of the material together.
Q: Where can one typically find Crucified Christ figurines from the 17th century CE in Goa?
A: Crucified Christ figurines from the 17th century CE can typically be found in collections of Indian Decorative Art in Goa."
Fall of Jesus while carrying the cross,https://csmvs.in/wp-content/uploads/2024/04/78.13.jpg,"Fall of Jesus while carrying the cross
78.13
DESCRIPTION
Indo-Portuguese crosses with stepped bases from the 17th and 18th centuries, called Calvary Cross, would
have cavities filled with small ivory images of Christ portraying in sequence various scenes from the
Passion such as this small image of Jesus after one of his falls while carrying the cross towards his death on
Mount Calvary
COLLECTION
Indian Decorative Art
OBJECT TYPE
Figurine
MATERIAL
Ivory
SCHOOLS/CULTURE/PERIOD
Indo Portuguese
TECHNIQUE
--
DATE
18th century CE
LOCATION
Goa",https://csmvs.in/collections/fall-of-jesus-while-carrying-the-cross/,13,1,"ChatGPT
ChatGPT
Here are some questions and answers based on the provided information:
Q: What is the specific name given to the"
Child Jesus on globe,https://csmvs.in/wp-content/uploads/2024/04/91.13.jpg,"Child Jesus on globe
91.13
DESCRIPTION
Images of Child Jesus in Indo-Portuguese art seem to be an amalgamation of styles with the figure being
represented in the Western style but with decoration of Indian inspiration. The Child Jesus standing on a
sphere is one of the most common images found on the altars of Goa. They were very much in vogue in the 17th century CE, and were made in large numbers to be venerated in both churches and cloisters. Copied from a European model; the Indian features are evident in the short, well defined locks and his chubby face
COLLECTION
Indian Decorative Art
OBJECT TYPE
Figurine
MATERIAL
Polychrome Wood
SCHOOLS/CULTURE/PERIOD
Indo-Portuguese
TECHNIQUE
--
DATE
19th century CE
LOCATION
Probably Goa
DIMENSION
--",https://csmvs.in/collections/child-jesus-on-globe/,14,1,"ChatGPT
ChatGPT
Sure, here are some questions and answers based on the provided information:
Q: What is the significance of the Child Jesus standing on a sphere in Indo-Portuguese art?
A: The Child Jesus standing on a sphere is a common motif in Indo-Portuguese art, symbolizing his dominion over the world or his role as the savior of the world.
Q: What are some characteristics of the Child Jesus figurines in Indo-Portuguese art?
A: Child Jesus figurines in Indo-Port"
Child Christ,https://csmvs.in/wp-content/uploads/2024/04/74.2.jpg,"Child Christ
74.2
DESCRIPTION
Images of Child Jesus in Indo-Portuguese art seem to be an amalgamation of styles with the figure being represented in the Western style but with decoration of Indian inspiration. The Child Jesus standing on a sphere is one of the most common images found on the altars of Goa. They were very much in vogue in the 17th century CE, and were made in large numbers to be venerated in both churches and cloisters. Copied from a European model; the Indian features are evident in the short, well defined locks and his chubby face.
COLLECTION
Indian Decorative Art
OBJECT TYPE
Figurine
MATERIAL
Ivory
SCHOOLS/CULTURE/PERIOD
Indo-Portuguese
TECHNIQUE
--
DATE
17th century CE
LOCATION
Goa",https://csmvs.in/collections/child-christ/,15,1,"ChatGPT
ChatGPT
Q: What is the predominant style of Child Jesus representations in Indo-Portuguese art?
A: The predominant style is a blend of Western and Indian influences, with the figure depicted in a Western style but adorned with Indian-inspired decorations.
Q: Where were these images of Child Jesus commonly found in the 17th century CE?
A: They were commonly found on the altars of Goa, suggesting widespread veneration in both churches and cloisters.
Q: What distinguishes the Indo-Portuguese representations of Child Jesus from their European counterparts?
A: The Indo-Portuguese representations feature Indian features such as short, well-defined locks and a chubby face, which are evident departures from the European model they were copied from.
Q: What material was often used to create these figurines of Child Jesus?
A: Ivory was a common material used in creating these figurines.
Q: Can you describe the technique employed in crafting these representations?
A: Unfortunately, the technique used in crafting these figurines is not specified in the provided information.
Q: What time period saw a surge in the creation of these images of Child Jesus?
A: The 17th century CE witnessed a surge in the creation of these images, suggesting their popularity during that era.
Q: What cultural context influenced the creation of these Indo-Portuguese representations?
A: The Indo-Portuguese cultural context influenced the creation, blending both Portuguese and Indian artistic elements.
Q: How did these images of Child Jesus contribute to the religious landscape of Goa?
A: These images contributed significantly to the religious landscape of Goa, being venerated in churches and cloisters, and becoming iconic representations of devotion in the region.
Q: What is a common pose depicted in these representations of Child Jesus?
A: A common pose depicted is the Child Jesus standing on a sphere, symbolizing dominion or mastery over the world.
Q: In what ways did the Indo-Portuguese representations of Child Jesus differ from traditional European depictions?
A: The Indo-Portuguese representations incorporated Indian-inspired features such as shorter, defined locks and a rounder, chubbier face, distinguishing them from traditional European depictions."
Infant Jesus,https://csmvs.in/wp-content/uploads/2024/04/96.10-5.jpg,"Infant Jesus
96.10/5
DESCRIPTION
At the time of introduction of Christianity in India, people were already familiar with the worship of the
child-god Balakrishna. The worship of Krishna involved deep personal emotional attachment. It was easy to transfer these motherly emotions to Baby Christ. Small ivory statues of Infant Jesus were created based on the iconography of Balkrishna. Such images of reclining Jesus usually formed a part of bride’s dowry and were associated with seeking blessings of God for progeny.
Adornments have been provided by painting the bracelets and anklets on the wrists and ankles of the
Baby Christ, ornaments which are an almost indispensable part of the images of Baby Krishna.
COLLECTION
Indian Decorative Art
ARTIST
NA
OBJECT TYPE
Figurine
MATERIAL
Bone
SCHOOLS/CULTURE/PERIOD
Indo-Portuguese
TECHNIQUE
--
DATE
19th century CE
LOCATION
Goa",https://csmvs.in/collections/infant-jesus/,16,1,"ChatGPT
ChatGPT
Q: What cultural influence can be observed in the creation of small ivory statues of Infant Jesus in India?
A: The worship of the child-god Balakrishna, a form of Krishna, influenced the creation of small ivory statues of Infant Jesus in India.
Q: How were the emotions associated with the worship of Balakrishna transferred to the worship of Infant Jesus?
A: The deep personal emotional attachment involved in the worship of Balakrishna made it easy for people to transfer these feelings to Baby Christ.
Q: What was the significance of small ivory statues of Infant Jesus in the context of bride's dowries?
A: Such statues, often depicting a reclining Jesus, were associated with seeking blessings for progeny and were sometimes included as part of a bride's dowry.
Q: How were the small ivory statues of Infant Jesus adorned?
A: Adornments were provided by painting bracelets and anklets on the wrists and ankles of the Baby Christ, similar to the ornaments typically seen on images of Baby Krishna.
Q: What material was commonly used in the creation of these figurines of Infant Jesus?
A: Bone was a common material used in creating these figurines.
Q: What cultural and religious context influenced the creation of these Indo-Portuguese representations of Infant Jesus?
A: The worship of Balakrishna and the deep emotional attachment associated with it, as well as the tradition of seeking blessings for progeny, influenced the creation of these representations.
Q: What period saw the creation of these small ivory statues of Infant Jesus?
A: The 19th century CE saw the creation of these statues, suggesting a continuation and adaptation of earlier artistic traditions into the colonial era.
Q: What is the significance of the adornments painted on the small ivory statues of Infant Jesus?
A: The adornments, such as bracelets and anklets, evoke the imagery of Baby Krishna and reflect the cultural blending and adaptation seen in Indo-Portuguese art."
Angels,https://csmvs.in/wp-content/uploads/2024/04/L-82.2-103.jpg,"Angels
L/82.2.103
DESCRIPTION
Depiction of angels inside churches symbolise their exaltation of God in heaven. In the form of decorative
elements in gilded wood, in olden days they were used to embellish altars or as candle or incense holders.
Difference can be seen between the two set of angels. The smaller set wearing a tunic and having round, full faces suggest Indian craftsmen’s hand as compared to the larger set which denote more European features
COLLECTION
Indian Decorative Art
ARTIST
NA
OBJECT TYPE
Architectural fragment Figurine Sculpture
MATERIAL
Polychrome Wood
SCHOOLS/CULTURE/PERIOD
Indo-Portuguese
TECHNIQUE
--
DATE
19th century CE
LOCATION
Goa",https://csmvs.in/collections/angels-3/,17,1,"ChatGPT
ChatGPT
Q: What is the symbolic significance of the depiction of angels inside churches?
A: The depiction of angels inside churches symbolizes their exaltation of God in heaven.
Q: How were angels represented in the form of decorative elements in churches?
A: Angels were often represented in the form of decorative elements in gilded wood, and in the past, they were used to embellish altars or as candle or incense holders.
Q: What differences can be observed between the two sets of angels described?
A: The smaller set of angels, wearing tunics and having round, full faces, suggest the hand of Indian craftsmen, while the larger set denotes more European features.
Q: What material was commonly used in creating these representations of angels?
A: Polychrome wood was commonly used in creating these representations of angels.
Q: In what context were these representations of angels typically used in churches?
A: They were typically used as decorative elements to embellish altars or as functional items such as candle or incense holders within churches.
Q: What period saw the creation of these representations of angels?
A: The 19th century CE saw the creation of these representations, indicating a continuation of artistic traditions into the colonial era.
Q: How does the difference in features between the two sets of angels reflect the cultural context of their creation?
A: The difference in features suggests a blending of Indian and European influences in Indo-Portuguese art, with the smaller set showing characteristics more typical of Indian craftsmanship.
Q: What role did angels play within the religious and artistic landscape of Goa?
A: Angels served both religious and artistic purposes, symbolizing heavenly beings and contributing to the ornate decoration of churches in Goa.
Q: Can you describe the technique used in crafting these representations of angels?
A: Unfortunately, the technique used in crafting these representations is not specified in the provided information.
Q: How do these representations of angels contribute to the overall aesthetic of Indo-Portuguese art?
A: These representations contribute to the rich and diverse aesthetic of"
Angels,https://csmvs.in/wp-content/uploads/2024/04/L-82.2-104.jpg,"Angels
L 82.2/104
DESCRIPTION
Depiction of angels inside churches symbolise their exaltation of God in heaven. In the form of decorative
elements in gilded wood, in olden days they were used to embellish altars or as candle or incense holders.
Difference can be seen between the two set of angels.
The smaller set wearing a tunic and having round, full faces suggest Indian craftsmen’s hand as compared to the larger set which denote more European features
COLLECTION
Indian Decorative Art
ARTIST
NA
OBJECT TYPE
Architectural fragment Figurine
MATERIAL
Polychrome Wood
SCHOOLS/CULTURE/PERIOD
Indo Portuguese
TECHNIQUE
--
DATE
19th century CE
LOCATION
Goa",https://csmvs.in/collections/angels-4/,18,1,"ChatGPT
ChatGPT
Q: What is the symbolic significance of depicting angels inside churches?
A: The depiction of angels inside churches symbolizes their exaltation of God in heaven.
Q: How were angels represented in churches in terms of their material and form?
A: Angels were often represented as decorative elements in gilded wood, and in the past, they were used to embellish altars or serve as candle or incense holders.
Q: What distinguishes the two sets of angels described?
A: The smaller set of angels, wearing tunics and having round, full faces, suggests the influence of Indian craftsmanship, while the larger set exhibits more European features.
Q: What was the common material used in creating these representations of angels?
A: Polychrome wood was commonly used in creating these representations.
Q: In what context were these representations of angels typically used?
A: They were typically used to adorn altars or as functional items like candle or incense holders within churches.
Q: What period saw the creation of these representations of angels?
A: The 19th century CE saw the creation of these representations, indicating a continuation of artistic traditions into the colonial era.
Q: How do the differences in features between the two sets of angels reflect the cultural context of their creation?
A: The differences in features suggest a fusion of Indian and European influences in Indo-Portuguese art, with the smaller set showing characteristics more typical of Indian craftsmanship.
Q: What role did angels play within the religious and artistic landscape of Goa?
A: Angels served both religious and artistic purposes, symbolizing heavenly beings and contributing to the ornate decoration of churches in Goa.
Q: Can you describe the technique used in crafting these representations of angels?
A: Unfortunately, the technique used in crafting these representations is not specified in the provided information.
Q: How do these representations of angels contribute to the overall aesthetic of Indo-Portuguese art?
A: These representations contribute to the rich and diverse aesthetic of Indo-Portuguese art, showcasing the fusion of Indian and European artistic traditions in colonial Goa."
Angels,https://csmvs.in/wp-content/uploads/2024/04/L-82.2-102.jpg,"Angels
L/82.2.102
DESCRIPTION
Depiction of angels inside churches symbolise their exaltation of God in heaven. In the form of decorative
elements in gilded wood, in olden days they were used to embellish altars or as candle or incense holders.
Difference can be seen between the two set of angels. The smaller set wearing a tunic and having round, full faces suggest Indian craftsmen’s hand as compared to the larger set which denote more European features
COLLECTION
Indian Decorative Art
ARTIST
NA
OBJECT TYPE
Architectural fragment Figurine
MATERIAL
Polychrome Wood
SCHOOLS/CULTURE/PERIOD
Indo-Portuguese
TECHNIQUE
--
DATE
19th century CE
LOCATION
Goa",https://csmvs.in/collections/angels-2/,19,1,"ChatGPT
ChatGPT
Q: What is the symbolic significance of depicting angels inside churches?
A: The depiction of angels inside churches symbolizes their exaltation of God in heaven.
Q: How were angels typically represented in churches in terms of their material and form?
A: Angels were often represented as decorative elements in gilded wood, and historically, they were utilized to adorn altars or serve as candle or incense holders.
Q: What distinguishes the two sets of angels described?
A: The smaller set of angels, wearing tunics and having round, full faces, suggests the influence of Indian craftsmanship, while the larger set exhibits more European features.
Q: What material was commonly used in creating these representations of angels?
A: Polychrome wood was commonly used in creating these representations.
Q: In what context were these representations of angels typically used?
A: They were typically used to adorn altars or as functional items like candle or incense holders within churches.
Q: What period saw the creation of these representations of angels?
A: The 19th century CE saw the creation of these representations, indicating a continuation of artistic traditions into the colonial era.
Q: How do the differences in features between the two sets of angels reflect the cultural context of their creation?
A: The differences in features suggest a fusion of Indian and European influences in Indo-Portuguese art, with the smaller set showing characteristics more typical of Indian craftsmanship.
Q: What role did angels play within the religious and artistic landscape of Goa?
A: Angels served both religious and artistic purposes, symbolizing heavenly beings and contributing to the ornate decoration of churches in Goa.
Q: Can you describe the technique used in crafting these representations of"
Angels,https://csmvs.in/wp-content/uploads/2024/04/L-82.2-101.jpg,"Angels
L 82.2/101
DESCRIPTION
Depiction of angels inside churches symbolise their exaltation of God in heaven. In the form of decorative
elements in gilded wood, in olden days they were used to embellish altars or as candle or incense holders.
Difference can be seen between the two set of angels. The smaller set wearing a tunic and having round, full faces suggest Indian craftsmen’s hand as compared to the larger set which denote more European features
COLLECTION
Indian Decorative Art
ARTIST
NA
OBJECT TYPE
Architectural fragment Figurine
MATERIAL
Polychrome Wood
SCHOOLS/CULTURE/PERIOD
Indo-Portuguese
TECHNIQUE
--
DATE
19th century CE
LOCATION
Goa",https://csmvs.in/collections/angels/,20,1,"ChatGPT
ChatGPT
Q: What symbolic significance do angels hold within the context of churches?
A: Angels symbolize the exaltation of God in heaven when depicted inside churches.
Q: How were angels typically represented in churches in terms of their material and form?
A: Angels were often represented as decorative elements in gilded wood, and historically, they were utilized to adorn altars or serve as candle or incense holders.
Q: What distinguishes the two sets of angels described?
A: The smaller set of angels, wearing tunics and having round, full faces, suggests the influence of Indian craftsmanship, while the larger set exhibits more European features.
Q: What material was commonly used in creating these representations of angels?
A: Polychrome wood was commonly used in creating these representations.
Q: In what context were these representations of angels typically used?
A: They were typically used to adorn altars or as functional items like candle or incense holders within churches.
Q: What period saw the creation of these representations of angels?
A: The 19th century CE saw the creation of these representations, indicating a continuation of artistic traditions into the colonial era.
Q: How do the differences in features between the two sets of angels reflect the cultural context of their creation?
A: The differences in features suggest a fusion of Indian and European influences in Indo-Portuguese art, with the smaller set showing characteristics more typical of Indian craftsmanship.
Q: What role did angels play within the religious and artistic landscape of Goa?
A: Angels served both religious and artistic purposes, symbolizing heavenly beings and contributing to the ornate decoration of churches in Goa.
Q: Can you describe the technique u"
